message_id,collection_year,collection_month,attack_type_code,attack_type_ko,has_url,text_length,probability,detected,similarity_to_train,novel,year_has_enough_rows
kisa-51d05ed691b4d063329f,2025,2025-06,delivery,택배,1,192,0.953146,1,0.700043,0,1
kisa-0ba4d088dbb357e19ee0,2025,2025-06,public_agency,공공기관,1,1484,0.5678,1,0.773938,0,1
kisa-408af7f72bfa4bc2833f,2025,2025-06,public_agency,공공기관,1,1095,0.572704,1,0.800861,0,1
kisa-0fac70b30c2e2076ee86,2025,2025-06,public_agency,공공기관,1,173,0.962874,1,0.681758,0,1
kisa-f76cd92862f171efa5a1,2025,2025-06,public_agency,공공기관,1,1348,0.592008,1,0.899861,0,1
kisa-f0655556c7c7921408dc,2025,2025-06,public_agency,공공기관,1,119,0.866947,1,0.799846,0,1
kisa-afd34c2ef29ddc24862e,2025,2025-06,delivery,택배,1,197,0.958014,1,0.671244,0,1
kisa-26dece6270104719ade7,2025,2025-06,delivery,택배,1,193,0.934083,1,0.67698,0,1
kisa-be11bb93521fb7899597,2025,2025-06,delivery,택배,1,183,0.933144,1,0.72648,0,1
kisa-18ecdb414bed0a96d712,2025,2025-06,delivery,택배,1,193,0.953103,1,0.67076,0,1
kisa-75d60bce7cb3e3e41c33,2025,2025-06,public_agency,공공기관,1,195,0.800035,1,0.632182,0,1
kisa-661b794c85a84a3d4cff,2025,2025-06,delivery,택배,1,195,0.933833,1,0.678919,0,1
kisa-1984be0fd02c91378057,2025,2025-06,public_agency,공공기관,1,266,0.689772,1,0.591304,0,1
kisa-da07216a7aa4bd40b6e3,2025,2025-06,delivery,택배,1,187,0.936679,1,0.680348,0,1
kisa-5ad0fd7d4db3539c5ec7,2025,2025-06,delivery,택배,1,183,0.956924,1,0.643245,0,1
kisa-d98a99a489927c492f47,2025,2025-06,public_agency,공공기관,1,214,0.786133,1,0.84835,0,1
kisa-1b08c20a833b9331ad2b,2025,2025-06,public_agency,공공기관,1,1450,0.545381,1,0.77373,0,1
kisa-a0b9c0ecb096b87c4243,2025,2025-06,delivery,택배,1,194,0.936227,1,0.70225,0,1
kisa-bc2387c764b4653699a8,2025,2025-06,delivery,택배,1,192,0.938247,1,0.692514,0,1
kisa-b40613e40e59732c4f29,2025,2025-06,delivery,택배,1,200,0.936381,1,0.75688,0,1
kisa-172f80886d0b6fb0ce51,2025,2025-06,public_agency,공공기관,1,142,0.801441,1,0.694342,0,1
kisa-61627aaa62e8647143c9,2025,2025-06,public_agency,공공기관,1,1151,0.639497,1,0.80365,0,1
kisa-f418debf9acaeef03ace,2025,2025-06,public_agency,공공기관,1,202,0.77427,1,0.879426,0,1
kisa-d846ab9ba7ead448fabc,2025,2025-06,public_agency,공공기관,1,140,0.78068,1,0.707529,0,1
kisa-fc5b4b5d78557c39ff89,2025,2025-06,public_agency,공공기관,1,237,0.901182,1,0.651379,0,1
kisa-ba2d5125367d25ad7ed4,2025,2025-06,delivery,택배,1,217,0.934368,1,0.655396,0,1
kisa-fec7b34cfe428ed3a05f,2025,2025-06,delivery,택배,1,213,0.959093,1,0.593952,0,1
kisa-073d65b64c24e0f6dc00,2025,2025-06,delivery,택배,1,226,0.932107,1,0.649901,0,1
kisa-adb0e65b66424d5f09f7,2025,2025-06,public_agency,공공기관,1,177,0.934684,1,0.699956,0,1
kisa-33b1d87ad1a50bf02a9c,2025,2025-06,public_agency,공공기관,1,271,0.94078,1,0.575439,0,1
kisa-bb2c56160269c452af03,2025,2025-06,public_agency,공공기관,1,178,0.94594,1,0.695378,0,1
kisa-dbaaabd183002978a098,2025,2025-06,public_agency,공공기관,1,204,0.794301,1,0.867564,0,1
kisa-bc61cb9dac56603cf393,2025,2025-06,public_agency,공공기관,1,236,0.762169,1,0.706284,0,1
kisa-50f70d24c0fbb9b41053,2025,2025-06,public_agency,공공기관,1,1281,0.623433,1,0.760053,0,1
kisa-9a884397ef9ed2155b05,2025,2025-06,public_agency,공공기관,1,164,0.801935,1,0.687131,0,1
kisa-18e010a69265cd5d0034,2025,2025-06,delivery,택배,1,172,0.964537,1,0.65757,0,1
kisa-b727d138ddd4f7e1a088,2025,2025-06,public_agency,공공기관,1,531,0.583905,1,0.44394,1,1
kisa-cc451ed5259f637a04ca,2025,2025-06,public_agency,공공기관,1,441,0.557979,1,0.453723,1,1
kisa-31532b0a15063539712e,2025,2025-06,public_agency,공공기관,1,204,0.785098,1,0.846939,0,1
kisa-e8d20e7d54669fef09d4,2025,2025-06,public_agency,공공기관,1,2644,0.556037,1,0.364029,1,1
kisa-99aacd8e0e955aa89aaa,2025,2025-06,public_agency,공공기관,1,207,0.782421,1,0.858795,0,1
kisa-b97cfe6c2a3820bc0f68,2025,2025-06,delivery,택배,1,195,0.92032,1,0.708639,0,1
kisa-9823f0d7795f55265c1e,2025,2025-06,public_agency,공공기관,1,165,0.789895,1,0.700103,0,1
kisa-08e1940c2860e88a9e5c,2025,2025-06,public_agency,공공기관,1,142,0.84042,1,0.826794,0,1
kisa-eaf8ef21a941979bad7a,2025,2025-06,delivery,택배,1,188,0.939189,1,0.694929,0,1
kisa-c96df68a238ecb3dd2c2,2025,2025-06,public_agency,공공기관,1,205,0.789805,1,0.88323,0,1
kisa-63597760b0b5ccd7c363,2025,2025-06,public_agency,공공기관,1,235,0.714592,1,0.581584,0,1
kisa-8118e18c96fdc2766b1c,2025,2025-06,public_agency,공공기관,1,450,0.783639,1,0.458303,1,1
kisa-f4dbf869d64afd8bf668,2025,2025-06,public_agency,공공기관,1,1067,0.708206,1,0.310899,1,1
kisa-d84e782548761d957ffd,2025,2025-06,public_agency,공공기관,1,240,0.752238,1,0.830766,0,1
kisa-e90c36df8f89819c0cbb,2025,2025-06,public_agency,공공기관,1,280,0.822472,1,0.58514,0,1
kisa-24b35a69447d82893eb4,2025,2025-06,public_agency,공공기관,1,179,0.927986,1,0.671279,0,1
kisa-707a59adf12677ab7571,2025,2025-06,public_agency,공공기관,1,193,0.796477,1,0.822145,0,1
kisa-783b933d2dfa928f7c2b,2025,2025-06,public_agency,공공기관,1,206,0.788393,1,0.867323,0,1
kisa-385f3c1acb1e24b107e0,2025,2025-06,public_agency,공공기관,1,219,0.913169,1,0.726499,0,1
kisa-c60800ef6d6a024b1150,2025,2025-06,public_agency,공공기관,1,697,0.589826,1,0.417088,1,1
kisa-c58480ddeb949c636dfc,2025,2025-06,public_agency,공공기관,1,226,0.750423,1,0.827358,0,1
kisa-047724c039975193938d,2025,2025-06,public_agency,공공기관,1,185,0.909496,1,0.685202,0,1
kisa-2f59943ae8d3d94a7395,2025,2025-06,public_agency,공공기관,1,1499,0.57266,1,0.764102,0,1
kisa-e8133d167c828695ab6e,2025,2025-06,public_agency,공공기관,1,206,0.80332,1,0.857933,0,1
kisa-b12219fac930072ce238,2025,2025-06,public_agency,공공기관,1,261,0.773185,1,0.508171,0,1
kisa-1eba6d2fbad8fa25d690,2025,2025-06,public_agency,공공기관,1,248,0.736999,1,0.80181,0,1
kisa-4dea5de4a2a9d1c305ad,2025,2025-06,public_agency,공공기관,1,202,0.781731,1,0.86044,0,1
kisa-d49f666372d5fe3a4fa2,2025,2025-06,public_agency,공공기관,1,208,0.790995,1,0.869318,0,1
kisa-36a3686fb1139e48d311,2025,2025-06,public_agency,공공기관,1,204,0.790329,1,0.856895,0,1
kisa-5dc553e90f525edff716,2025,2025-06,public_agency,공공기관,1,198,0.780859,1,0.651791,0,1
kisa-7fe82acf638d426375b0,2025,2025-06,public_agency,공공기관,1,312,0.673841,1,0.572817,0,1
kisa-216236854f3b23865cc7,2025,2025-06,delivery,택배,1,197,0.939803,1,0.676399,0,1
kisa-e49b1ed12577eb05a033,2025,2025-06,public_agency,공공기관,1,198,0.784246,1,0.877948,0,1
kisa-abe0d127aa77c4f0e377,2025,2025-06,public_agency,공공기관,1,203,0.783166,1,0.619685,0,1
kisa-85a949e11ea2806b08ca,2025,2025-06,public_agency,공공기관,1,225,0.774096,1,0.845787,0,1
kisa-67fa21f2c7670f0f9370,2025,2025-06,public_agency,공공기관,1,260,0.762881,1,0.587345,0,1
kisa-4db1c600f5166c9f9236,2025,2025-06,public_agency,공공기관,1,953,0.596762,1,0.81314,0,1
kisa-e24fb06df184371ff714,2025,2025-06,public_agency,공공기관,1,183,0.912702,1,0.651735,0,1
kisa-5517675133bfe781fb3b,2025,2025-06,public_agency,공공기관,1,677,0.523809,1,0.421902,1,1
kisa-cdfeec60122c1b70f456,2025,2025-06,public_agency,공공기관,1,160,0.815233,1,0.703216,0,1
kisa-2788de35b7589d34cd30,2025,2025-06,public_agency,공공기관,1,390,0.761735,1,0.469013,1,1
kisa-7774f78490893f40e90e,2025,2025-06,public_agency,공공기관,1,547,0.704041,1,0.442215,1,1
kisa-ecf484c36943bd8a9f19,2025,2025-06,public_agency,공공기관,1,223,0.923375,1,0.666411,0,1
kisa-0137abb156ac8e33fc58,2025,2025-06,public_agency,공공기관,1,869,0.558393,1,0.338488,1,1
kisa-1c4b442fc689f38ab4f5,2025,2025-06,public_agency,공공기관,1,220,0.90258,1,0.689387,0,1
kisa-ebb646f5633ad459aa2d,2025,2025-06,public_agency,공공기관,1,1539,0.542325,1,0.668976,0,1
kisa-f73be58fde650dce7e5b,2025,2025-06,public_agency,공공기관,1,1883,0.546456,1,0.73028,0,1
kisa-3d70d35913b28e55dd1f,2025,2025-06,public_agency,공공기관,1,223,0.920058,1,0.66017,0,1
kisa-8e5b39c399b1793646d5,2025,2025-06,public_agency,공공기관,1,216,0.891398,1,0.726234,0,1
kisa-fb98014f834ed451976d,2025,2025-06,public_agency,공공기관,1,177,0.939738,1,0.684747,0,1
kisa-c2fc652f9f4eb147802b,2025,2025-06,public_agency,공공기관,1,166,0.951758,1,0.726835,0,1
kisa-e2e1e6133a5cf9e4383b,2025,2025-06,public_agency,공공기관,1,223,0.768815,1,0.819551,0,1
kisa-995d6f7f687c4ded8a7f,2025,2025-06,public_agency,공공기관,1,688,0.643004,1,0.45072,1,1
kisa-af5397338cd32ef1daed,2025,2025-06,public_agency,공공기관,1,177,0.969009,1,0.688324,0,1
kisa-1045fe733af299cca6fa,2025,2025-06,public_agency,공공기관,1,244,0.839315,1,0.563971,0,1
kisa-d955aacdf9074f676bb0,2025,2025-06,public_agency,공공기관,1,256,0.686719,1,0.612821,0,1
kisa-48d78ed954830048cfe0,2025,2025-06,public_agency,공공기관,1,179,0.918568,1,0.679133,0,1
kisa-64ec8470eb793101bd9e,2025,2025-06,delivery,택배,1,190,0.93635,1,0.729225,0,1
kisa-e008362a0ea701f99a96,2025,2025-06,public_agency,공공기관,1,268,0.772215,1,0.770954,0,1
kisa-4e5bbc04bdfffc4cd409,2025,2025-06,public_agency,공공기관,1,446,0.526588,1,0.449586,1,1
kisa-fa3cdc93cbbaddeb24c0,2025,2025-06,public_agency,공공기관,1,172,0.919624,1,0.713801,0,1
kisa-d6bde5451581387dd844,2025,2025-06,public_agency,공공기관,1,1122,0.584239,1,0.696559,0,1
kisa-3b8e6c41fced83025396,2025,2025-06,public_agency,공공기관,1,276,0.830392,1,0.646151,0,1
kisa-174865488b5df61c9893,2025,2025-06,public_agency,공공기관,1,125,0.8202,1,0.736375,0,1
kisa-6d0927ec28953f66af76,2025,2025-06,public_agency,공공기관,1,677,0.5212,1,0.420166,1,1
kisa-7973fa6a5e56f07a4074,2025,2025-06,public_agency,공공기관,1,1441,0.605105,1,0.778049,0,1
kisa-9bd2223cfc725b661f18,2025,2025-06,public_agency,공공기관,1,175,0.934702,1,0.674947,0,1
kisa-ba9a59f59f0c3dd6afaa,2025,2025-06,public_agency,공공기관,1,225,0.752315,1,0.822867,0,1
kisa-ee6dbc0a71ddc41390bc,2025,2025-06,public_agency,공공기관,1,220,0.780444,1,0.848525,0,1
kisa-343a3ccffcc8201fc1d4,2025,2025-06,public_agency,공공기관,1,211,0.908221,1,0.67963,0,1
kisa-9943a6f7d3c92557c292,2025,2025-06,public_agency,공공기관,1,202,0.780176,1,0.697558,0,1
kisa-00201ddd92f54f240915,2025,2025-06,public_agency,공공기관,1,228,0.797133,1,0.615537,0,1
kisa-868c00cef87386853176,2025,2025-06,public_agency,공공기관,1,199,0.729271,1,0.623672,0,1
kisa-83a81365c8bcbd8bc914,2025,2025-06,public_agency,공공기관,1,161,0.938481,1,0.720911,0,1
kisa-ba5c0c62ef429557673c,2025,2025-06,public_agency,공공기관,1,260,0.708845,1,0.588211,0,1
kisa-4510c4b3035cb1e04e79,2025,2025-06,public_agency,공공기관,1,1479,0.546846,1,0.79889,0,1
kisa-644bd93983ae7cc7f3a3,2025,2025-06,public_agency,공공기관,1,203,0.796423,1,0.891097,0,1
kisa-5d02fd91ace6de2e1f03,2025,2025-06,public_agency,공공기관,1,209,0.779079,1,0.852124,0,1
kisa-35dee5314159615181ce,2025,2025-06,public_agency,공공기관,1,209,0.78616,1,0.8502,0,1
kisa-b2a0149b12776d9d6d39,2025,2025-06,public_agency,공공기관,1,227,0.774586,1,0.670694,0,1
kisa-9a8eb8dbe72b99c0ba18,2025,2025-06,public_agency,공공기관,1,1508,0.5214,1,0.761973,0,1
kisa-e04cdff7a2d10a2bcf64,2025,2025-06,public_agency,공공기관,1,1506,0.588485,1,0.843931,0,1
kisa-70cffb12b3bc26c7277b,2025,2025-06,public_agency,공공기관,1,206,0.789249,1,0.881977,0,1
kisa-d613ce7cd5c2efdebfdd,2025,2025-06,public_agency,공공기관,1,198,0.816399,1,0.875942,0,1
kisa-fd0b9e962a390a5d1e3d,2025,2025-06,public_agency,공공기관,1,205,0.784767,1,0.865346,0,1
kisa-f2c09a9d93e90eefd71c,2025,2025-06,public_agency,공공기관,1,201,0.794752,1,0.868968,0,1
kisa-7d5d45bc7b5730d7ce4d,2025,2025-06,public_agency,공공기관,1,202,0.786093,1,0.87443,0,1
kisa-c5d23fbd46e45a7cc105,2025,2025-06,delivery,택배,1,156,0.980072,1,0.668525,0,1
kisa-54c0dc88e43bb6df9a8a,2025,2025-06,public_agency,공공기관,1,1414,0.557815,1,0.796898,0,1
kisa-cd472f7738e353b23a5a,2025,2025-06,delivery,택배,1,204,0.961387,1,0.741559,0,1
kisa-7b23fe800e6e9a65699d,2025,2025-06,public_agency,공공기관,1,165,0.970428,1,0.610275,0,1
kisa-889519ecefcba36bee9c,2025,2025-06,public_agency,공공기관,1,396,0.690334,1,0.552488,0,1
kisa-8ed187b1007bca857f5a,2025,2025-06,public_agency,공공기관,1,1433,0.464345,0,0.257764,1,1
kisa-de9e424dd9a17cd844eb,2025,2025-06,public_agency,공공기관,1,216,0.786625,1,0.698531,0,1
kisa-dc1a65353a852281aa36,2025,2025-06,public_agency,공공기관,1,201,0.796833,1,0.908869,0,1
kisa-1807ed1eed100510fbb5,2025,2025-06,public_agency,공공기관,1,147,0.846794,1,0.752362,0,1
kisa-615123ac88513d7c238f,2025,2025-06,public_agency,공공기관,1,231,0.737925,1,0.790849,0,1
kisa-97f9398288ce557cd201,2025,2025-06,public_agency,공공기관,1,637,0.578811,1,0.360272,1,1
kisa-90cfd5b3ba5e2e71d33b,2025,2025-06,public_agency,공공기관,1,235,0.791585,1,0.845262,0,1
kisa-e44359f9b6ee982702d3,2025,2025-06,public_agency,공공기관,1,437,0.649355,1,0.58575,0,1
kisa-4e782d88d473839ebe60,2025,2025-06,public_agency,공공기관,1,310,0.748062,1,0.652385,0,1
kisa-35f44cab8c3901a4ad32,2025,2025-06,public_agency,공공기관,1,245,0.738976,1,0.816395,0,1
kisa-c05fdfae47ce2f080665,2025,2025-06,public_agency,공공기관,1,221,0.789216,1,0.833985,0,1
kisa-48ee05d30a4cd482d7f3,2025,2025-06,public_agency,공공기관,1,1489,0.528961,1,0.784,0,1
kisa-219e61ead65956cc38ca,2025,2025-06,other,기타,1,58,0.823622,1,0.872958,0,1
kisa-00512e39186a47c5fdb8,2025,2025-06,delivery,택배,1,165,0.966159,1,0.720812,0,1
kisa-7f23b60dc40c851de8f9,2025,2025-06,other,기타,1,59,0.823622,1,0.872958,0,1
kisa-383bb2d32ec2d75e49b0,2025,2025-06,delivery,택배,1,59,0.909753,1,0.299773,1,1
kisa-c47531eaa180d8009110,2025,2025-06,other,기타,1,254,0.394204,0,0.957627,0,1
kisa-1b1fbb077142eb6d3acc,2025,2025-06,delivery,택배,1,49,0.973723,1,0.617544,0,1
kisa-2965c04b1e0237ed931b,2025,2025-06,delivery,택배,1,53,0.786466,1,0.216113,1,1
kisa-c51529a67080a2d81cab,2025,2025-06,delivery,택배,1,48,0.831384,1,0.330621,1,1
kisa-64ab001995d1679f918f,2025,2025-06,delivery,택배,1,52,0.881109,1,0.885475,0,1
kisa-6bad32fc040d105ab6a2,2025,2025-06,delivery,택배,1,57,0.8669,1,0.324843,1,1
kisa-f1cb31a8d1d738ffafed,2025,2025-06,delivery,택배,1,53,0.846486,1,0.306106,1,1
kisa-c65b1ac61039f049f258,2025,2025-06,delivery,택배,1,54,0.913655,1,0.362763,1,1
kisa-189b0930b31cf9989462,2025,2025-06,public_agency,공공기관,1,713,0.406538,0,0.143483,1,1
kisa-2e0ce2f1eb855000d2a1,2025,2025-06,acquaintance,지인,1,44,0.962023,1,0.886047,0,1
kisa-77ab165e0bbe1db8c43c,2025,2025-06,acquaintance,지인,1,46,0.972193,1,0.943884,0,1
kisa-92767f71817994df94f7,2025,2025-06,delivery,택배,1,29,0.947741,1,0.780458,0,1
kisa-4735bc90855fd0d1406d,2025,2025-06,public_agency,공공기관,1,210,0.833448,1,0.655739,0,1
kisa-ebd1d55388ffb0c0218e,2025,2025-06,public_agency,공공기관,1,220,0.767223,1,0.846138,0,1
kisa-32a4ebc293d4512dc4e3,2025,2025-06,delivery,택배,1,42,0.961648,1,0.91877,0,1
kisa-8e04d0deafafcf8b202f,2025,2025-06,delivery,택배,1,40,0.989642,1,0.768675,0,1
kisa-94ffafd4ea3947f37969,2025,2025-06,delivery,택배,1,34,0.951498,1,0.825423,0,1
kisa-770dc64479c0c4104ff4,2025,2025-06,delivery,택배,1,30,0.959327,1,0.73365,0,1
kisa-9122c8b18f7d0b7a6dec,2025,2025-06,delivery,택배,1,37,0.966265,1,0.834448,0,1
kisa-be4ab0f4b0f4d630a841,2025,2025-06,delivery,택배,1,32,0.991232,1,0.819492,0,1
kisa-f90fbc2d976a397d2907,2025,2025-06,delivery,택배,1,45,0.938442,1,0.298198,1,1
kisa-d749c08ddd346adeb5ca,2025,2025-06,public_agency,공공기관,1,204,0.819395,1,0.714208,0,1
kisa-d6e12ab33832f4f5c682,2025,2025-06,delivery,택배,1,40,0.980351,1,0.839378,0,1
kisa-636a6091cbbfcfbe5581,2025,2025-06,delivery,택배,1,32,0.982187,1,0.90009,0,1
kisa-2af99ca0542a035696f5,2025,2025-06,acquaintance,지인,1,378,0.952359,1,0.995052,0,1
kisa-fd5f021f7360c38266a1,2025,2025-06,acquaintance,지인,1,378,0.952043,1,0.995084,0,1
kisa-bf0da4cf967fbb6de4a8,2025,2025-06,public_agency,공공기관,1,1623,0.532235,1,0.672868,0,1
kisa-5fd6578856578bd49bcf,2025,2025-06,public_agency,공공기관,1,49,0.930584,1,0.363328,1,1
kisa-760d7ec42aeb674961de,2025,2025-06,delivery,택배,1,49,0.973124,1,0.290488,1,1
kisa-55bb61f9729d71c21082,2025,2025-06,delivery,택배,1,60,0.948392,1,0.528473,0,1
kisa-6777e1f76f122ea9dcd9,2025,2025-06,delivery,택배,1,67,0.96178,1,0.534275,0,1
kisa-31c2b5f17aec82322c09,2025,2025-06,delivery,택배,1,48,0.975951,1,0.451053,1,1
kisa-a3c6835f233b86d5b6d7,2025,2025-06,delivery,택배,1,26,0.944031,1,0.503846,0,1
kisa-9b4d04690a507efa5bc0,2025,2025-06,public_agency,공공기관,1,37,0.923841,1,0.789342,0,1
kisa-a578d1248085267f2a3d,2025,2025-06,public_agency,공공기관,1,46,0.833597,1,0.438806,1,1
kisa-46a41994f8859ed0186c,2025,2025-06,delivery,택배,1,41,0.982317,1,0.757628,0,1
kisa-2f37a1c96c27a6ad9117,2025,2025-06,public_agency,공공기관,1,259,0.663216,1,0.538725,0,1
kisa-90536d21e812a5668d95,2025,2025-06,public_agency,공공기관,1,110,0.874558,1,0.793099,0,1
kisa-a2ca8329ee9c1ff31f03,2025,2025-06,public_agency,공공기관,1,311,0.540974,1,0.451264,1,1
kisa-05553209ee71c745e09e,2025,2025-06,delivery,택배,1,55,0.881881,1,0.38928,1,1
kisa-60f40d035bffb345fa4c,2025,2025-06,public_agency,공공기관,1,37,0.963004,1,0.354447,1,1
kisa-bce0d3779c0ce0f3a378,2025,2025-06,delivery,택배,1,39,0.911715,1,0.290568,1,1
kisa-46a62966a0c6f3008367,2025,2025-06,public_agency,공공기관,1,44,0.895826,1,0.291081,1,1
kisa-09aa425187c03eed3383,2025,2025-06,public_agency,공공기관,1,43,0.850207,1,0.355164,1,1
kisa-9b65d1414b9193b89652,2025,2025-06,public_agency,공공기관,1,1435,0.624807,1,0.72944,0,1
kisa-ded646d73487625afcb2,2025,2025-06,public_agency,공공기관,1,35,0.759736,1,0.303385,1,1
kisa-0666352f1a449ab82c26,2025,2025-06,public_agency,공공기관,1,44,0.88967,1,0.251032,1,1
kisa-4e649a78ec82316b19f3,2025,2025-06,public_agency,공공기관,1,833,0.676341,1,0.788247,0,1
kisa-1152fe86ad838b1f4dea,2025,2025-06,public_agency,공공기관,1,45,0.862006,1,0.346126,1,1
kisa-7fa0e2c4f65f4247e2fd,2025,2025-06,public_agency,공공기관,1,47,0.845621,1,0.344593,1,1
kisa-04737995dd7045282635,2025,2025-06,public_agency,공공기관,1,37,0.789993,1,0.273751,1,1
kisa-cfe7ddbf681f7e24db1a,2025,2025-06,public_agency,공공기관,1,44,0.885364,1,0.325215,1,1
kisa-9012d6819f0bc03045d0,2025,2025-06,public_agency,공공기관,1,37,0.962028,1,0.342759,1,1
kisa-262bca1eb006e1818f12,2025,2025-06,public_agency,공공기관,1,178,0.932706,1,0.705156,0,1
kisa-fd793136aa4886a512f9,2025,2025-06,delivery,택배,1,81,0.705211,1,0.260508,1,1
kisa-1cd7513fd302e02499f9,2025,2025-06,public_agency,공공기관,1,1237,0.542821,1,0.312597,1,1
kisa-e8fc90c7951e72be661b,2025,2025-06,public_agency,공공기관,1,161,0.854886,1,0.727054,0,1
kisa-10174ca973d281393fc4,2025,2025-06,delivery,택배,1,77,0.779659,1,0.304082,1,1
kisa-c22943f72c15ced8a55a,2025,2025-06,public_agency,공공기관,1,104,0.88003,1,0.77393,0,1
kisa-edf91f66dd2ee1e4167e,2025,2025-06,public_agency,공공기관,1,193,0.817334,1,0.703389,0,1
kisa-e1e3a1584fe5b6856e8e,2025,2025-06,public_agency,공공기관,1,1137,0.487548,0,0.334029,1,1
kisa-d3555547b1ec63909d34,2025,2025-06,public_agency,공공기관,1,357,0.939258,1,0.543738,0,1
kisa-746732fb4bac2c6f0ea0,2025,2025-06,delivery,택배,1,56,0.938952,1,0.361715,1,1
kisa-afebf081f0cc921f662f,2025,2025-06,delivery,택배,1,51,0.985355,1,0.36018,1,1
kisa-949e8059360da9ec8f6f,2025,2025-06,delivery,택배,1,48,0.953128,1,0.668082,0,1
kisa-4e0a71a0bb713f8786e6,2025,2025-06,public_agency,공공기관,1,38,0.716804,1,0.943602,0,1
kisa-7eb3fdfe2214392f1735,2025,2025-06,delivery,택배,1,56,0.912523,1,0.439795,1,1
kisa-e56b2d16c627b7653d0e,2025,2025-06,delivery,택배,1,47,0.96558,1,0.626394,0,1
kisa-85244126e9610c450ea0,2025,2025-06,public_agency,공공기관,1,39,0.759109,1,0.931481,0,1
kisa-8475f308a5222fdeef2e,2025,2025-06,public_agency,공공기관,1,37,0.657512,1,0.871803,0,1
kisa-a1c1541ce9e3e32879ad,2025,2025-06,public_agency,공공기관,1,37,0.657512,1,0.871803,0,1
kisa-66d05f12fb933bafacbb,2025,2025-06,public_agency,공공기관,1,40,0.636485,1,0.840679,0,1
kisa-ccebd2d8f92b1149ac0c,2025,2025-06,public_agency,공공기관,1,37,0.721028,1,0.979325,0,1
kisa-7b5376f216350dbed937,2025,2025-07,public_agency,공공기관,1,199,0.868455,1,0.771429,0,1
kisa-d767bfb0f30203b22f7a,2025,2025-07,public_agency,공공기관,1,204,0.866004,1,0.750259,0,1
kisa-94823e3fb4eafaf67a32,2025,2025-07,public_agency,공공기관,1,170,0.895039,1,0.68177,0,1
kisa-53d71ba46c6ae8985ad7,2025,2025-07,public_agency,공공기관,1,158,0.931769,1,0.63897,0,1
kisa-1adbbcdd8808412275fa,2025,2025-07,delivery,택배,1,45,0.939552,1,0.414659,1,1
kisa-9c6468a451f67618745c,2025,2025-07,public_agency,공공기관,1,233,0.749158,1,0.797306,0,1
kisa-71ff40a624305d66212f,2025,2025-07,public_agency,공공기관,1,701,0.536168,1,0.371709,1,1
kisa-0c177b6b8b4476129be2,2025,2025-07,public_agency,공공기관,1,411,0.61834,1,0.474479,1,1
kisa-7caffc394f3ce3bfab65,2025,2025-07,delivery,택배,1,47,0.924481,1,0.261244,1,1
kisa-bf706ff56a5026bb4685,2025,2025-07,public_agency,공공기관,1,678,0.61851,1,0.424725,1,1
kisa-791e6d2010057aef76eb,2025,2025-07,other,기타,1,62,0.926569,1,0.895918,0,1
kisa-984a2f200acb261c95e3,2025,2025-07,delivery,택배,1,30,0.813168,1,0.190131,1,1
kisa-517c3bea8da31d0a3cf2,2025,2025-07,other,기타,1,447,0.545028,1,0.248075,1,1
kisa-84047c253767a2cbca3d,2025,2025-07,delivery,택배,1,29,0.779886,1,0.160491,1,1
kisa-a63782705ae948b43e04,2025,2025-07,delivery,택배,1,47,0.968485,1,0.57044,0,1
kisa-075f27dfb95eb3fe2794,2025,2025-07,public_agency,공공기관,1,965,0.667044,1,0.313404,1,1
kisa-564ab66e644cb4926de9,2025,2025-07,other,기타,1,194,0.601233,1,0.970016,0,1
kisa-d1daf98e44ec1b51972b,2025,2025-07,public_agency,공공기관,1,33,0.897358,1,0.557558,0,1
kisa-c821cc53ca430a7f529e,2025,2025-07,public_agency,공공기관,1,138,0.889383,1,0.74616,0,1
kisa-09fd55197fc9217bd3c4,2025,2025-07,delivery,택배,1,40,0.942222,1,0.770581,0,1
kisa-f82dd0c2121ce8b9abd9,2025,2025-07,other,기타,1,534,0.596541,1,0.230601,1,1
kisa-c8f379d687da5e05ab87,2025,2025-07,public_agency,공공기관,1,198,0.792907,1,0.891304,0,1
kisa-6c10db7e34e2ef47397b,2025,2025-07,public_agency,공공기관,1,167,0.821124,1,0.794678,0,1
kisa-a80cc6ff41b77f9ad8a8,2025,2025-07,public_agency,공공기관,1,148,0.869955,1,0.722203,0,1
kisa-c9f0bad3bdb0b9a97405,2025,2025-07,public_agency,공공기관,1,1149,0.571979,1,0.836406,0,1
kisa-5a65655bba2b7e1598df,2025,2025-07,delivery,택배,1,342,0.959606,1,0.573823,0,1
kisa-6a084dbf13b969e03165,2025,2025-07,other,기타,1,531,0.691019,1,0.991198,0,1
kisa-cfb2041a5ddde8bbfb9a,2025,2025-07,delivery,택배,1,37,0.960514,1,0.485904,1,1
kisa-71cf3cba018d09b06661,2025,2025-07,delivery,택배,1,37,0.961854,1,0.480187,1,1
kisa-be26123819a324bab363,2025,2025-07,delivery,택배,1,40,0.947057,1,0.487925,1,1
kisa-ec84c0f9847e01217b58,2025,2025-07,delivery,택배,1,55,0.960786,1,0.706596,0,1
kisa-7137a0e245c1b994c88f,2025,2025-07,delivery,택배,1,38,0.958284,1,0.419478,1,1
kisa-05da25bc29a2a21deaeb,2025,2025-07,delivery,택배,1,37,0.924994,1,0.516437,0,1
kisa-36177bf380652bb5804b,2025,2025-07,delivery,택배,1,31,0.927309,1,0.401299,1,1
